pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,player_name,batter,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension
FF,2020-10-13,95.6,0.72,0.72,5.93,Brandon Lowe,664040,642130,13,L,L,-0.4,1.5,-1.18,1.58,-4.20530869987122,-139.040790002043,-9.39376413892394,-4.00244932460223,29.1307841781042,-10.4802461639824,96.8,2444,6.8
FF,2020-10-13,94.9,1.04,1.04,5.9,Randy Arozarena,668227,642130,2,R,L,-0.4,1.1,-0.18,3.05,-2.21556686185671,-138.195452553682,-4.20383385629086,-5.14229953963122,30.761748143018,-17.8662326671351,95.6,2464,6.6
SL,2020-10-13,84.5,1.04,1.04,5.91,Randy Arozarena,668227,642130,7,R,L,-0.5,-0.1,-0.43,2.01,-2.44000755165757,-123.105666357969,-2.54676814360405,-4.68091158900463,23.4042314849841,-33.1083155882518,84.9,2254,6.4
FF,2020-10-13,94.8,0.78,0.78,5.96,Randy Arozarena,668227,642130,13,R,L,-0.2,1.4,-1.77,1.97,-6.21016751771538,-137.727334884365,-7.8423326038102,-1.38456901214177,30.4049609187926,-13.2172572168454,95.4,2416,6.7
FF,2020-10-13,95.7,0.75,0.75,5.98,Randy Arozarena,668227,642130,13,R,L,-0.1,1.4,-0.08,1.49,-1.98429292420414,-139.204110613997,-9.5007934165932,-0.850844818251806,30.4836290726461,-11.6542127228274,96.3,2387,6.6
SL,2020-10-13,85.9,0.91,0.91,5.99,Randy Arozarena,668227,642130,14,R,L,-0.5,-0.2,0.09,1.14,-0.872289405399151,-125.104440659586,-4.84014299684352,-5.32193970797099,25.2620429150869,-33.6194419417005,86.4,2269,6.6
CU,2020-10-13,83.7,2.34,2.34,4.99,Dansby Swanson,621020,622072,6,R,L,-0.1,-0.2,0.7,2.58,-3.61378910468944,-121.901944489802,1.17630306351908,-0.247830596018503,22.2807242861883,-34.5344379297322,84,2277,6.3
SL,2020-10-13,84.9,1.03,1.03,5.87,Austin Meadows,640457,642130,7,L,L,-0.5,0,-0.47,1.47,-2.43670315225484,-123.722570571783,-4.09354346778879,-5.14540736182422,23.8020489870927,-31.3803708035507,85.7,2346,6.7
CH,2020-10-13,86,2.24,2.24,5.08,Dansby Swanson,621020,622072,14,R,L,1.3,0.3,1.69,2.61,-3.97883916320677,-125.296384028368,-0.360823340216853,14.5649951202022,23.6084992092888,-28.6570262984428,86.9,1603,6.6
CU,2020-10-13,84,2.38,2.38,4.95,Ozzie Albies,645277,622072,6,R,L,-0.4,-0.2,0.4,2.2,-3.85494866130795,-122.327888597827,0.335658963835189,-3.10432330907974,23.6290125324051,-34.0322177394199,84.3,2435,6.4
SL,2020-10-13,85.9,0.84,0.84,5.86,Austin Meadows,640457,642130,13,L,L,-0.4,-0.2,-1.84,-0.83,-5.59590815122348,-124.777670231281,-9.14767416876394,-2.92445444643396,23.7526243391273,-33.0807924956135,86.3,2358,6.5
CU,2020-10-13,84.6,2.31,2.31,4.9,Ozzie Albies,645277,622072,8,R,L,0,-0.2,0,1.98,-5.42799976921834,-123.162348998134,-0.134337950658985,1.11891437342376,22.4702164814616,-34.2876337002414,85.2,2303,6.5
FF,2020-10-13,95.7,0.64,0.64,6.03,Austin Meadows,640457,642130,13,L,L,-0.2,1.5,-0.96,2.13,-3.75648598349566,-139.27078442923101,-8.10589483589997,-2.14660327926802,28.8405075494626,-11.388416089117,96.7,2404,6.7
SL,2020-10-13,84.9,1.02,1.02,5.91,Austin Meadows,640457,642130,13,L,L,-0.7,-0.2,-0.77,0.95,-2.80742421498589,-123.614330717243,-4.85187501267688,-6.68783320228676,23.6747730513721,-33.9218105828939,85.5,2266,6.6
CH,2020-10-13,86.6,2.2,2.2,5.09,Ozzie Albies,645277,622072,12,R,L,1,0.6,1.55,2.77,-3.68523425014834,-126.135244347433,-0.637310036937962,11.8848218475725,25.4320749657086,-25.55928881055,87,1596,6.5
CU,2020-10-13,85,2.34,2.34,4.97,Ozzie Albies,645277,622072,13,R,L,-0.2,-0.1,-0.98,0.87,-7.43908157543531,-123.596189384341,-3.06121777203321,-0.405087954082057,24.5089422278585,-32.9636836519486,85.3,2351,6.5
SI,2020-10-13,94.2,4.06,4.06,4.42,Yuli Gurriel,493329,571901,5,R,L,1.6,0.4,-0.13,2.73,-14.4128106616422,-136.398713693598,0.511926902306558,23.3811884269858,29.514937975084,-27.6745853816526,93.9,2234,6.4
SI,2020-10-13,93.9,4.04,4.04,4.39,Yuli Gurriel,493329,571901,5,R,L,1.6,0.5,-0.17,2.74,-14.284300235598,-135.953854766523,0.432376266075811,22.6506344474207,29.2814040017829,-26.6212895626892,93.4,2272,6.2
SI,2020-10-13,92.2,2.25,2.25,5.02,Ozzie Albies,645277,622072,3,R,L,1,1.4,0.37,2.89,-6.94367296750811,-134.123148373278,-2.71740512756454,13.9985522155453,28.4643488225948,-14.3498439322374,91.4,2120,5.8
SI,2020-10-13,93.2,4.13,4.13,4.4,Yuli Gurriel,493329,571901,12,R,L,1.6,0.4,1.27,2.77,-10.9650433970594,-135.345500592122,0.649294773064941,22.631439155932,29.5751566929093,-27.2633099176717,93.3,2250,6.5
CU,2020-10-13,83.9,2.43,2.43,4.99,Ozzie Albies,645277,622072,6,R,L,-0.1,-0.1,0.65,2.38,-3.84699673303165,-122.207626274305,0.555686692044628,-0.584333459586017,24.5532731187226,-33.3505333948209,84,2317,6.3
CU,2020-10-13,84.9,2.34,2.34,4.95,Ozzie Albies,645277,622072,7,R,L,0,-0.1,-0.29,1.59,-6.08978171503172,-123.441555555064,-1.27281820433292,0.981907911670149,26.0177621875872,-33.2764441745709,84.6,2247,6.3
SI,2020-10-13,93.8,4.15,4.15,4.36,Kyle Tucker,663656,571901,6,L,L,1.7,0.3,0.66,2.78,-12.6551691240272,-135.995500525528,1.09378421207164,23.7414126700958,29.4131390718586,-29.3918652658489,93.2,2225,6.1
SI,2020-10-13,94.6,4.03,4.03,4.39,Kyle Tucker,663656,571901,7,L,L,1.7,0.4,-0.4,2.13,-15.2178736940603,-136.866589566024,-1.0741708510756,24.4442708139242,29.6077010395235,-26.9123029074074,94.3,2194,6.4
SI,2020-10-13,92.2,2.25,2.25,5,Ozzie Albies,645277,622072,4,R,L,0.8,1.6,-0.39,2.32,-8.48635571291175,-134.024177923438,-4.47037597732385,11.445927349983,28.7050850547013,-12.1632346164836,92.7,2122,6.7
SI,2020-10-13,92.5,2.33,2.33,5.07,Travis d'Arnaud,518595,622072,12,R,L,1.1,1.3,1.32,2.82,-5.05761553384737,-134.70636888495,-2.69027564997338,14.8136551248472,29.2609981551918,-16.5023376080309,93,2210,6.5
CU,2020-10-13,78.8,4.06,4.06,4.2,Kyle Tucker,663656,571901,13,L,L,-1.2,0,-1.29,1.71,-9.39989739306632,-114.384701882736,1.46516239538237,-8.41282822118215,22.9602849180769,-32.554722473214,78.3,2617,6.3
CH,2020-10-13,86.8,2.1,2.1,5.13,Travis d'Arnaud,518595,622072,13,R,L,1.2,0.5,-0.59,0.97,-8.91880659361451,-126.001747412875,-4.73937846289766,14.5381771635647,26.1275161567837,-26.2501780244772,87.2,1815,6.7
CU,2020-10-13,78.5,4.14,4.14,4.14,Kyle Tucker,663656,571901,13,L,L,-1.3,0.4,-1.56,2.27,-9.82023461148864,-113.85313716866,2.21242732894905,-9.56105580425598,23.0724519431942,-29.656431531883,78,2469,6.3
SL,2020-10-13,78,-2.82,-2.82,3.48,Carlos Correa,621043,657044,14,R,R,1.3,0.7,1.28,2.03,6.37404847992827,-113.434485795374,2.57494465365926,10.2358024987435,22.0369299067793,-27.0036782303956,78.2,2258,6.6
FF,2020-10-13,92.6,2.23,2.23,5.08,Travis d'Arnaud,518595,622072,14,R,L,0.8,1.5,0.94,2.29,-5.13064642509466,-134.710022651331,-4.69654034618731,11.1256891851011,30.2831405885162,-12.6610326418454,93,2227,6.6
SI,2020-10-13,92.6,2.19,2.19,5.03,Travis d'Arnaud,518595,622072,4,R,L,0.8,1.6,-0.46,2.43,-8.46789385054847,-134.576325636363,-4.41135206303368,11.1305083817792,30.2680118779752,-11.49791292348,92.9,2293,6.6
SI,2020-10-13,92.6,-2.94,-2.94,3.61,Carlos Correa,621043,657044,6,R,R,-1.4,-0.4,0.69,2.35,12.3139412529797,-134.272736696853,3.44214415867796,-19.2035513506418,27.9251189508837,-37.6435175585697,93.1,1841,6.7
SL,2020-10-13,78,-3.04,-3.04,3.39,Carlos Correa,621043,657044,7,R,R,1.2,0.9,-0.44,2.06,3.36171824041679,-113.516090089248,2.39574932723846,9.80130518193078,22.3033857954045,-25.0041553046803,77.9,2039,6.4
SI,2020-10-13,92.9,2.34,2.34,5.05,Travis d'Arnaud,518595,622072,12,R,L,1.3,1.3,1.63,3.33,-4.61515189134927,-135.192025431847,-1.4528532831055,16.4827587126235,30.8643612030922,-16.1385430201462,93.1,2297,6.5
CU,2020-10-13,84.4,2.34,2.34,4.97,Marcell Ozuna,542303,622072,13,R,L,-0.3,-0.1,-1.21,1.78,-7.57988641303791,-122.781463730957,-0.910608358142922,-1.97334261904554,24.0910658281549,-32.9215838763891,84.4,2325,6.3
FF,2020-10-13,94.9,-2.8,-2.8,4.03,Carlos Correa,621043,657044,12,R,R,-1.4,0.5,0.98,2.91,12.9897926813194,-137.491046825902,1.75334040033685,-20.1124457404824,31.7554389034363,-26.7500387296965,95.2,2209,6.8
CH,2020-10-13,86.3,2.31,2.31,5.12,Marcell Ozuna,542303,622072,12,R,L,1,0.8,1.41,2.72,-4.18879971125981,-125.669196260695,-1.1039900001128,11.4256886563915,25.0265392972036,-23.8602713443923,86.8,1673,6.5
SL,2020-10-13,79.2,-2.91,-2.91,3.49,Carlos Correa,621043,657044,14,R,R,1.3,0.9,1.57,2.38,7.35121177776615,-115.02911138971,2.76937246657063,9.87882601410011,24.0987645970594,-24.9018437790933,79,2352,6.5
CU,2020-10-13,85.7,2.49,2.49,4.98,Marcell Ozuna,542303,622072,13,R,L,-0.3,-0.1,-1.07,0.76,-7.83561834670844,-124.519159779546,-3.41627762278795,-1.50299082391076,25.4865081462166,-33.0595410193492,85.9,2341,6.6
SL,2020-10-13,77.6,-3.01,-3.01,3.45,Carlos Correa,621043,657044,5,R,R,1.3,0.9,-0.24,2.38,3.62923828926119,-112.833823771721,3.11692496047838,9.93261721984671,22.6381445314433,-25.5616514222647,77.6,2293,6.5
SI,2020-10-13,91.7,-2.94,-2.94,3.62,Carlos Correa,621043,657044,14,R,R,-1.4,-0.4,1.55,2.11,14.3325421674555,-132.753781251302,3.05705028404843,-19.1391187566694,28.6037204177825,-38.2011364092813,91.9,1954,6.7
SI,2020-10-13,92,2.1,2.1,5.11,Freddie Freeman,518692,622072,5,L,L,1,1.5,0.04,2.53,-7.42736726349165,-133.709586881651,-4.03123896898216,13.6714339658374,29.216490378907,-13.1071827271971,92.2,2263,6.5
SI,2020-10-13,90.6,-2.82,-2.82,3.53,Carlos Correa,621043,657044,14,R,R,-1.3,-0.7,1.04,1.92,12.5276670871883,-131.185598679485,3.56117300664113,-17.8764178958702,28.3368881407503,-41.4555418407765,91,1848,6.8
SI,2020-10-13,92.6,2.21,2.21,5.09,Freddie Freeman,518692,622072,7,L,L,1,1.6,-0.7,2.05,-9.7446263946594,-134.509070198654,-5.37262793704235,14.8385630486257,29.1408837134144,-12.2439237863535,92.8,2205,6.5
CH,2020-10-13,86.9,2.32,2.32,5.07,Freddie Freeman,518692,622072,13,L,L,1.4,0.2,-0.35,-0.07,-9.29324117777751,-126.145740332419,-6.59899724643248,16.7175377290248,25.243465367233,-28.6437437736064,87.4,1705,6.7
SL,2020-10-13,76.7,-2.89,-2.89,3.48,Alex Bregman,608324,657044,3,R,R,1,1,0.57,2.91,5.44689060880778,-111.449078064682,4.14508764062064,7.60840424176622,21.4596010755112,-25.2380555710061,76.8,2049,6.6
SI,2020-10-13,92.5,2.27,2.27,5.11,Freddie Freeman,518692,622072,8,L,L,1.1,1.2,0.06,1.8,-8.00921424545377,-134.503922820899,-5.25850097742004,14.9273047101552,28.0324969695594,-16.7192225042793,92.8,2189,6.4
SI,2020-10-13,90.8,-2.93,-2.93,3.59,Alex Bregman,608324,657044,7,R,R,-1.3,-0.7,-0.44,1.79,9.13807154820951,-131.995049312711,2.87919876371173,-17.2137435032734,26.5797154186221,-40.8397092324364,91.9,1859,6.9
SI,2020-10-13,91.5,-3.01,-3.01,3.66,Alex Bregman,608324,657044,6,R,R,-1.4,-0.6,0.41,2.36,11.7912354274275,-132.566793652243,4.04575764989186,-19.6254419422414,30.3734744588593,-40.6027436413703,91.6,1913,6.7
CH,2020-10-13,87.1,2.37,2.37,5.12,Freddie Freeman,518692,622072,13,L,L,1.2,0,-0.33,1.55,-8.92326034220734,-126.588115653076,-2.36721388991595,14.3346553815588,24.4130157792251,-32.1593801592164,87.7,1719,6.6
SI,2020-10-13,93.2,2.4,2.4,5.26,Freddie Freeman,518692,622072,3,L,L,0.8,1.5,0.41,3.39,-7.00778799058187,-135.58723757916,-2.33028736717286,11.9878071292287,28.7022827229303,-13.4763089126899,93.8,2171,6.6
SI,2020-10-13,91.5,-2.88,-2.88,3.56,Alex Bregman,608324,657044,14,R,R,-1.4,-0.6,0.76,1.4,12.2887515806349,-132.568411341719,1.83091965488438,-19.1967514105381,29.8396513371893,-39.8025448270873,92,1869,7
FF,2020-10-13,97.1,2.14,2.14,6.09,AJ Pollock,572041,554431,2,R,L,0.5,1.3,-0.12,3.35,-7.25267068963133,-141.276900953152,-4.88222159269862,8.75400870282972,31.6294442148986,-13.2604987348864,97.1,2584,6.2
SI,2020-10-13,91.6,-2.85,-2.85,3.48,Alex Bregman,608324,657044,14,R,R,-1.3,-0.7,0.65,1,11.8246336629428,-132.87763196372,1.15067118954231,-18.5936095718194,29.862235552125,-40.6077150584939,92,1863,6.8
SL,2020-10-13,83.9,2.14,2.14,6.12,AJ Pollock,572041,554431,3,R,L,-0.8,-1,0.28,3.18,-2.68244226811992,-122.148518490735,1.6057036021008,-7.69804469274718,24.1564670032632,-42.82391272816,83.9,3241,6.3
SI,2020-10-13,91,-2.94,-2.94,3.66,Alex Bregman,608324,657044,9,R,R,-1.4,-0.6,0.28,1.98,11.1827898072767,-131.987817848387,3.04545195733452,-19.102251860968,30.6603018200421,-39.950549163979296,91,1910,6.7
SI,2020-10-13,91,-3.27,-3.27,3.59,Alex Bregman,608324,657044,14,R,R,-1.4,-0.7,0.05,0.31,11.367304086366,-131.975153021154,-0.702945363423509,-18.754600042508,30.4253040483163,-40.53596948517,91,1979,6.6
SL,2020-10-13,83.1,2.19,2.19,6.15,AJ Pollock,572041,554431,12,R,L,-0.7,-0.7,0.53,3.49,-2.37895975942123,-121.011094313324,1.75560237282273,-6.61466759475023,23.9522334072633,-39.7366024716931,82.8,2927,6.1
SL,2020-10-13,83.2,2.22,2.22,6.14,AJ Pollock,572041,554431,3,R,L,-0.7,-0.9,0.35,3.13,-2.90090227599513,-121.190904467925,1.29843893237829,-6.38633862487926,23.5957336508996,-41.5665370303765,83.1,3150,6.1
SI,2020-10-13,91.2,-3.26,-3.26,3.6,Michael Brantley,488726,657044,4,L,R,-1.4,-0.5,-0.66,2.26,9.5117861714516,-132.456950288459,3.64493104366855,-18.1359216511693,28.6200140387871,-39.0258767206161,91.5,1948,6.6
SI,2020-10-13,90.5,-3.29,-3.29,3.57,Michael Brantley,488726,657044,2,L,R,-1.3,-0.5,0,3.39,11.0727770475382,-131.153650894307,6.55329922546524,-17.5446854185971,27.0991664054247,-39.1827925120419,90.9,1895,6.7
FF,2020-10-13,96.9,2.12,2.12,6.25,Cody Bellinger,641355,554431,3,L,L,0.3,1.6,0.55,3.26,-4.91399589784826,-140.990879287041,-6.18753072645987,5.346317303283,32.5810601218349,-9.08991088172078,96.8,2602,6.3
FF,2020-10-13,95.4,1.9,1.9,6.29,Cody Bellinger,641355,554431,2,L,L,0.2,1.7,-0.25,3.34,-6.1080681909463,-138.702233041703,-5.89908308482093,4.03820772436024,32.5657456686702,-9.20693078301198,95.4,2606,6.4
FF,2020-10-13,96.2,-2.39,-2.39,6.29,Jose Altuve,514888,595928,6,R,R,-0.6,1.5,0.64,1.91,9.37941008411644,-139.544540069194,-9.3608208361325,-9.65475373813007,30.8258649242681,-11.1957662628349,96.7,2455,6.7
SL,2020-10-13,89.3,-2.58,-2.58,6.2,Jose Altuve,514888,595928,14,R,R,0.3,0.2,1.69,1.45,10.028341647112,-129.693964275742,-6.07032231846893,0.948628022883442,24.9361061581719,-29.3228737742057,89.8,2708,6.6
FC,2020-10-13,91.6,1.8,1.8,6.3,Cody Bellinger,641355,554431,13,L,L,-0.5,1.1,-2.5,1.3,-9.76597603712429,-132.916631544719,-9.06211657629972,-3.93444570802607,26.8863043353326,-17.8482314125974,91.8,2768,6.4
FF,2020-10-13,95.4,-2.5,-2.5,6.28,Jose Altuve,514888,595928,5,R,R,-0.5,1.5,-0.19,1.79,7.24664029368869,-138.510750531647,-9.67153164921396,-8.03527013860789,30.7045521398574,-10.3245857210782,95.8,2426,6.6
FF,2020-10-13,94.8,1.82,1.82,6.3,Cody Bellinger,641355,554431,8,L,L,0.3,1.6,-0.1,1.85,-5.72586366422288,-137.678052496575,-9.5245994683967,5.25131672838682,32.3623047905847,-9.88100718595767,94.9,2515,6.6
SL,2020-10-13,88.8,-2.49,-2.49,6.24,Jose Altuve,514888,595928,14,R,R,0.2,0.3,1.86,1.6,10.2612123711425,-128.90442382888,-6.01272635089665,0.17525066461699,24.3813609102615,-27.532542483309,89.3,2590,6.5
SL,2020-10-13,83,2.07,2.07,6.23,Will Smith,669257,554431,5,R,L,-0.8,-1,-0.17,2.37,-3.63212159476598,-120.881145831909,-0.343063382354352,-6.69705970408414,25.5418757153067,-42.1211812364728,82.8,3242,6.3
FF,2020-10-13,95.2,2.23,2.23,6.15,Will Smith,669257,554431,9,R,L,0.4,1.5,0.31,1.93,-5.93504840377365,-138.312300310942,-8.80817706113401,6.48838307499766,31.055337184183,-10.9288179604586,95.1,2473,6.3
SL,2020-10-13,86.8,-2.77,-2.77,6.2,Jose Altuve,514888,595928,1,R,R,0.1,0.2,-0.39,2.38,5.43122637235717,-126.411946545255,-3.49530948684382,0.500292695837553,23.3514545254297,-29.3217723392805,87.4,2588,6.4
FF,2020-10-13,96.8,-1.41,-1.41,5.77,Hunter Renfroe,592669,657624,12,R,R,-0.5,1.7,0.11,3.92,5.13913520370714,-140.874551062801,-3.19494455022998,-7.31253976197412,34.0325378349985,-9.56187049572606,97.4,2487,6.8
FF,2020-10-13,93.9,1.83,1.83,6.34,Max Muncy,571970,554431,4,L,L,0.2,1.4,-0.29,2.53,-6.05684331105431,-136.563522433522,-7.33563852493036,4.45388787370185,30.0168206759058,-12.748125032042,94.1,2457,6.4
FF,2020-10-13,98.2,-1.37,-1.37,5.83,Hunter Renfroe,592669,657624,3,R,R,-0.7,1.5,0.55,3.41,6.90945550068258,-142.865160402503,-4.59032027911969,-11.3731031330419,33.1703574686759,-10.6550487922015,98.8,2431,6.7
FF,2020-10-13,95.1,1.87,1.87,6.31,Max Muncy,571970,554431,13,L,L,0,1.7,-1.39,1.25,-8.60923446655486,-137.823337293675,-11.3640349581629,2.39464205835617,31.3920564567948,-8.21459301566657,95,2572,6.5
FF,2020-10-13,94.2,1.85,1.85,6.34,Max Muncy,571970,554431,11,L,L,0.3,1.7,-0.24,3.58,-6.15262570862979,-136.919164856234,-5.1227183862292,5.55004465808458,31.7726860755057,-10.2835039633668,93.9,2460,6.3
CH,2020-10-13,89.6,-1.77,-1.77,5.28,Willy Adames,642715,657624,5,R,R,-1.1,0.4,-0.19,2.32,6.32741879854735,-130.395550099521,-2.18769213928549,-14.1097806555253,28.4178458649249,-27.1634592183452,90.3,1543,6.8
FF,2020-10-13,93.6,1.97,1.97,6.32,Max Muncy,571970,554431,11,L,L,0.1,1.5,-2.02,2.51,-10.4259185638598,-135.786750089125,-7.41068137908068,3.22265370381861,30.5614431256201,-11.7150467864648,93.3,2489,6.3
FF,2020-10-13,98.6,-1.36,-1.36,5.79,Willy Adames,642715,657624,12,R,R,-0.6,1.4,1.4,2.88,8.95729689548241,-143.328678406203,-5.82011806277232,-10.3196195959459,32.6532290805874,-11.3104708383931,99.3,2534,6.7
SL,2020-10-13,82,2.04,2.04,6.25,Max Muncy,571970,554431,13,L,L,-0.8,-0.8,-0.59,1.1,-4.42535838435955,-119.294647682378,-3.57564685538704,-6.50129751508431,23.9452520120063,-38.9574330431584,81.7,3175,6.2
CH,2020-10-13,89.3,-1.92,-1.92,5.33,Willy Adames,642715,657624,8,R,R,-1.1,0.8,-0.25,2.08,6.38644843234209,-129.824997914973,-3.64117052900135,-13.3239376243316,27.3489956020966,-22.818301738682,89.9,1489,6.7
CU,2020-10-13,82.1,-1.38,-1.38,5.93,Willy Adames,642715,657624,12,R,R,0.5,-1.2,1.08,2.64,4.57975468928011,-119.422490423039,1.57900283410603,4.00593346578919,25.2798313329967,-44.507910019415,82.1,2768,6.5
FF,2020-10-13,96.1,2.24,2.24,5.57,Ronald Acuna Jr.,660670,459429,9,R,L,1.1,1.3,0.73,1.83,-6.40178739890056,-139.705562662218,-7.15818529127425,15.3734463259015,31.1976372587198,-14.3362495506595,96.2,2238,6.4
FF,2020-10-13,98,-1.55,-1.55,5.78,Mike Zunino,572287,657624,12,R,R,-0.5,1.6,0.81,3.82,7.58747904570924,-142.397217345269,-3.45979833064162,-8.62246744890021,35.076640620129,-10.0069929054058,98.2,2511,6.6
FF,2020-10-13,94.1,1.92,1.92,5.74,Ronald Acuna Jr.,660670,459429,2,R,L,0.8,1.2,-0.01,3.08,-6.69276708991879,-136.931334146535,-3.76455376823877,11.2825835236739,30.8758453643418,-16.8243732819034,93.7,1970,6.1
FF,2020-10-13,95.5,2.08,2.08,5.56,Ronald Acuna Jr.,660670,459429,12,R,L,0.8,1.1,1.02,3.51,-4.61532903365646,-138.962172994001,-2.2107030827531,11.6118897220132,31.7796869517318,-17.8390610500051,95.4,2075,6.3
FF,2020-10-13,97.3,-1.48,-1.48,5.73,Mike Zunino,572287,657624,11,R,R,-0.5,1.6,-0.3,3.43,4.42588756092167,-141.555696364262,-4.26762353651822,-8.18294458465196,34.4288264379215,-10.2604027812732,97.7,2439,6.7
FF,2020-10-13,93.7,2.15,2.15,5.7,Ronald Acuna Jr.,660670,459429,6,R,L,0.8,1.2,0.76,2.58,-5.39621946624539,-136.336944912638,-4.86524445760939,11.3003390291155,30.5972750068968,-16.8722150288158,93.9,2031,6.4
FF,2020-10-13,97.9,-1.48,-1.48,5.68,Mike Zunino,572287,657624,12,R,R,-0.7,1.5,1.23,2.65,9.0002962434111,-142.208750396836,-6.06915188824352,-11.6228090640664,33.7570638832727,-11.1404559121894,98.5,2478,6.8
FF,2020-10-13,95.2,2.09,2.09,5.66,Ronald Acuna Jr.,660670,459429,12,R,L,0.7,1.5,1.27,4.06,-3.78762847477559,-138.527611226659,-1.80298952560725,10.2748261309497,33.129605249497,-13.2021138227932,94.8,2188,6.2
FF,2020-10-13,96.1,-1.65,-1.65,5.71,Mike Zunino,572287,657624,11,R,R,-0.7,1.5,-0.99,3.22,3.37927503062248,-139.90310485589,-4.4350137573973,-10.1258218125101,33.3370173775075,-11.5304369854781,96.3,2451,6.5
FF,2020-10-13,95.9,-1.48,-1.48,5.82,Mike Zunino,572287,657624,12,R,R,-0.5,1.5,0.32,4.74,5.90693025019496,-139.566053070816,-0.616839977535727,-7.87609476047155,32.6067414411822,-12.6446925994969,96.2,2419,6.5
FF,2020-10-13,94.5,2.11,2.11,5.79,Cristian Pache,665506,459429,13,R,L,1,1.3,-0.96,2.31,-10.2337449457586,-137.060883026269,-6.19388578835923,14.9387986126903,32.0330533347759,-14.6725604418679,94.2,2116,6.4
FF,2020-10-13,96.4,-1.62,-1.62,5.73,Mike Zunino,572287,657624,11,R,R,-0.7,1.4,-0.21,3.42,5.40900406706976,-140.263977151744,-3.81986978015384,-10.6407138729714,32.4818316055945,-12.6185933974239,97,2446,6.7
SL,2020-10-13,80.9,2.2,2.2,5.8,Cristian Pache,665506,459429,12,R,L,-0.1,0,1.28,2.53,-1.78505233279797,-117.834000305494,-0.681390920811284,-0.926922781614653,23.6104017858784,-32.0441892813386,80,2031,5.8
FF,2020-10-13,96.4,-1.64,-1.64,5.78,Mike Zunino,572287,657624,12,R,R,-0.5,1.3,0.92,3.6,8.01292434177019,-140.199448852012,-3.3066536418173,-8.57544854048668,31.1085692299301,-13.7952183068259,97,2421,6.6
FF,2020-10-13,92.8,2.07,2.07,5.84,Cristian Pache,665506,459429,1,R,L,0.9,1.4,-0.49,3.27,-8.40893646903922,-134.865213661589,-3.70895202502118,12.4589248079534,29.9701638161079,-14.9914267839963,92.2,2143,6
FF,2020-10-13,95.9,-2.35,-2.35,6.35,George Springer,543807,595928,8,R,R,-0.4,1.5,0,1.96,7.18847003718048,-139.255226513843,-9.36206851096034,-7.18671677606211,31.6539747338422,-10.7994165225535,96,2419,6.5
CH,2020-10-13,89,-3.54,-3.54,5.75,Nick Markakis,455976,571670,4,L,R,-1.2,0.2,-0.72,2.58,9.44223402814555,-129.34112818557,-2.13064698425759,-15.5394887397854,23.6008758302519,-30.1274635014441,89.1,1982,6.2
SL,2020-10-13,86.6,-2.73,-2.73,6.23,George Springer,543807,595928,5,R,R,0.4,0.1,-0.02,2.29,5.73980042231799,-126.011473429203,-3.38236745758924,2.65695816363065,24.8236143845163,-30.8072386775129,86.6,2668,6.2
SI,2020-10-13,94.5,-3.23,-3.23,5.96,Nick Markakis,455976,571670,8,L,R,-1.4,0.8,-0.13,1.94,11.1424845085348,-137.050993896692,-6.61947895521732,-19.8994601929572,28.1758114589859,-20.6054543344465,94.7,2266,6.4
SI,2020-10-13,95.3,-3.39,-3.39,6.11,Nick Markakis,455976,571670,13,L,R,-1.6,0.6,-1.49,2.5,8.50047981731885,-138.525668819948,-5.08155432736734,-22.1643686804822,30.3867378163348,-24.0198520862758,95.1,2335,6.2
FF,2020-10-13,95.2,-2.36,-2.36,6.3,Martin Maldonado,455117,595928,6,R,R,-0.4,1.6,0.6,2.24,8.59183145269154,-138.161612969012,-8.52326958631104,-6.41832707600306,30.6562683068352,-10.4712407804682,95.7,2383,6.7
SL,2020-10-13,89.4,-2.44,-2.44,6.33,Martin Maldonado,455117,595928,14,R,R,0.3,0,1.04,1.51,8.00028589140281,-129.924765962422,-5.99528265258669,1.67312781721085,26.1080926442819,-30.6431442599487,89.7,2662,6.5
CH,2020-10-13,88.9,-3.6,-3.6,5.75,Nick Markakis,455976,571670,13,L,R,-1.4,0.1,-1.01,2.39,9.34401668232416,-129.250941902136,-2.35052060967635,-17.9125126853976,25.0662628155679,-31.1641150802392,89.1,2185,6.3
SL,2020-10-13,90.1,-2.45,-2.45,6.15,Martin Maldonado,455117,595928,14,R,R,0.3,0.2,1.67,1.04,9.65106671754487,-130.83429717323,-7.1378333539981504,1.46992751392726,26.0444614989036,-28.9046919801816,90.6,2669,6.6
